geoid,geoid2,name,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
484230017001087,4.84E+14,"Block 1087, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001088,4.84E+14,"Block 1088, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001089,4.84E+14,"Block 1089, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001090,4.84E+14,"Block 1090, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001091,4.84E+14,"Block 1091, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001092,4.84E+14,"Block 1092, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001093,4.84E+14,"Block 1093, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001094,4.84E+14,"Block 1094, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001095,4.84E+14,"Block 1095, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001096,4.84E+14,"Block 1096, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001097,4.84E+14,"Block 1097, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001098,4.84E+14,"Block 1098, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001099,4.84E+14,"Block 1099, Block Group 1, Census Tract 17, Smith County, Texas",211,190,137,53,0,0,0,0,0,21,18,0,1,0,0,0,2
484230017001100,4.84E+14,"Block 1100, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001101,4.84E+14,"Block 1101, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001102,4.84E+14,"Block 1102, Block Group 1, Census Tract 17, Smith County, Texas",83,83,58,24,1,0,0,0,0,0,0,0,0,0,0,0,0
484230017001103,4.84E+14,"Block 1103, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001104,4.84E+14,"Block 1104, Block Group 1, Census Tract 17, Smith County, Texas",57,49,48,0,1,0,0,0,0,8,8,0,0,0,0,0,0
484230017001105,4.84E+14,"Block 1105, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001106,4.84E+14,"Block 1106, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001107,4.84E+14,"Block 1107, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001108,4.84E+14,"Block 1108, Block Group 1, Census Tract 17, Smith County, Texas",14,13,10,3,0,0,0,0,0,1,1,0,0,0,0,0,0
484230017001109,4.84E+14,"Block 1109, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001110,4.84E+14,"Block 1110, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001111,4.84E+14,"Block 1111, Block Group 1, Census Tract 17, Smith County, Texas",20,13,9,4,0,0,0,0,0,7,1,0,0,0,0,6,0
484230017001112,4.84E+14,"Block 1112, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001113,4.84E+14,"Block 1113, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001114,4.84E+14,"Block 1114, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001115,4.84E+14,"Block 1115, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001116,4.84E+14,"Block 1116, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001117,4.84E+14,"Block 1117, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001118,4.84E+14,"Block 1118, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001119,4.84E+14,"Block 1119, Block Group 1, Census Tract 17, Smith County, Texas",2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
484230017001120,4.84E+14,"Block 1120, Block Group 1, Census Tract 17, Smith County, Texas",133,104,85,10,3,0,0,2,4,29,17,0,1,0,0,10,1
484230017001121,4.84E+14,"Block 1121, Block Group 1, Census Tract 17, Smith County, Texas",39,34,30,4,0,0,0,0,0,5,2,0,0,0,0,0,3
484230017001122,4.84E+14,"Block 1122, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001123,4.84E+14,"Block 1123, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001124,4.84E+14,"Block 1124, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001125,4.84E+14,"Block 1125, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001126,4.84E+14,"Block 1126, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001127,4.84E+14,"Block 1127, Block Group 1, Census Tract 17, Smith County, Texas",57,52,47,3,2,0,0,0,0,5,5,0,0,0,0,0,0
484230017001128,4.84E+14,"Block 1128, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001129,4.84E+14,"Block 1129, Block Group 1, Census Tract 17, Smith County, Texas",93,21,16,2,1,0,0,0,2,72,72,0,0,0,0,0,0
484230017001130,4.84E+14,"Block 1130, Block Group 1, Census Tract 17, Smith County, Texas",55,45,38,0,0,0,0,0,7,10,8,0,0,0,0,0,2
484230017001131,4.84E+14,"Block 1131, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001132,4.84E+14,"Block 1132, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001133,4.84E+14,"Block 1133, Block Group 1, Census Tract 17, Smith County, Texas",43,17,15,2,0,0,0,0,0,26,14,0,0,0,0,12,0
484230017001134,4.84E+14,"Block 1134, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001135,4.84E+14,"Block 1135, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001136,4.84E+14,"Block 1136, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001137,4.84E+14,"Block 1137, Block Group 1, Census Tract 17, Smith County, Texas",23,10,8,2,0,0,0,0,0,13,13,0,0,0,0,0,0
484230017001138,4.84E+14,"Block 1138, Block Group 1, Census Tract 17, Smith County, Texas",87,25,19,6,0,0,0,0,0,62,40,5,1,0,0,16,0
484230017001139,4.84E+14,"Block 1139, Block Group 1, Census Tract 17, Smith County, Texas",80,62,30,30,0,0,0,2,0,18,16,0,0,0,0,2,0
484230017001140,4.84E+14,"Block 1140, Block Group 1, Census Tract 17, Smith County, Texas",83,70,15,54,1,0,0,0,0,13,13,0,0,0,0,0,0
484230017001141,4.84E+14,"Block 1141, Block Group 1, Census Tract 17, Smith County, Texas",30,8,8,0,0,0,0,0,0,22,14,0,0,0,0,8,0
484230017001142,4.84E+14,"Block 1142, Block Group 1, Census Tract 17, Smith County, Texas",24,16,16,0,0,0,0,0,0,8,0,0,0,0,0,8,0
484230017001143,4.84E+14,"Block 1143, Block Group 1, Census Tract 17, Smith County, Texas",27,12,12,0,0,0,0,0,0,15,15,0,0,0,0,0,0
484230017001144,4.84E+14,"Block 1144, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001145,4.84E+14,"Block 1145, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001146,4.84E+14,"Block 1146, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001147,4.84E+14,"Block 1147, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001148,4.84E+14,"Block 1148, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001149,4.84E+14,"Block 1149, Block Group 1, Census Tract 17, Smith County, Texas",10,5,3,2,0,0,0,0,0,5,0,0,0,0,0,5,0
484230017001150,4.84E+14,"Block 1150, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001151,4.84E+14,"Block 1151, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001152,4.84E+14,"Block 1152, Block Group 1, Census Tract 17, Smith County, Texas",167,134,47,80,6,0,0,0,1,33,16,2,0,0,0,14,1
484230017001153,4.84E+14,"Block 1153, Block Group 1, Census Tract 17, Smith County, Texas",53,7,2,1,0,1,0,0,3,46,14,0,1,0,0,31,0
484230017001154,4.84E+14,"Block 1154, Block Group 1, Census Tract 17, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017001155,4.84E+14,"Block 1155, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002000,4.84E+14,"Block 2000, Block Group 2, Census Tract 17, Smith County, Texas",52,48,45,3,0,0,0,0,0,4,4,0,0,0,0,0,0
484230017002001,4.84E+14,"Block 2001, Block Group 2, Census Tract 17, Smith County, Texas",57,43,38,4,1,0,0,0,0,14,10,0,0,0,0,3,1
484230017002002,4.84E+14,"Block 2002, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002003,4.84E+14,"Block 2003, Block Group 2, Census Tract 17, Smith County, Texas",212,182,167,12,0,0,0,0,3,30,23,1,0,0,0,6,0
484230017002004,4.84E+14,"Block 2004, Block Group 2, Census Tract 17, Smith County, Texas",5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0
484230017002005,4.84E+14,"Block 2005, Block Group 2, Census Tract 17, Smith County, Texas",36,34,27,5,1,0,0,0,1,2,2,0,0,0,0,0,0
484230017002006,4.84E+14,"Block 2006, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002007,4.84E+14,"Block 2007, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002008,4.84E+14,"Block 2008, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002009,4.84E+14,"Block 2009, Block Group 2, Census Tract 17, Smith County, Texas",2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
484230017002010,4.84E+14,"Block 2010, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002011,4.84E+14,"Block 2011, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002012,4.84E+14,"Block 2012, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002013,4.84E+14,"Block 2013, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002014,4.84E+14,"Block 2014, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002015,4.84E+14,"Block 2015, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002016,4.84E+14,"Block 2016, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002017,4.84E+14,"Block 2017, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002018,4.84E+14,"Block 2018, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002019,4.84E+14,"Block 2019, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002020,4.84E+14,"Block 2020, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002021,4.84E+14,"Block 2021, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002022,4.84E+14,"Block 2022, Block Group 2, Census Tract 17, Smith County, Texas",3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002023,4.84E+14,"Block 2023, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002024,4.84E+14,"Block 2024, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002025,4.84E+14,"Block 2025, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002026,4.84E+14,"Block 2026, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002027,4.84E+14,"Block 2027, Block Group 2, Census Tract 17, Smith County, Texas",66,66,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002028,4.84E+14,"Block 2028, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002029,4.84E+14,"Block 2029, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002030,4.84E+14,"Block 2030, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002031,4.84E+14,"Block 2031, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002032,4.84E+14,"Block 2032, Block Group 2, Census Tract 17, Smith County, Texas",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002033,4.84E+14,"Block 2033, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002034,4.84E+14,"Block 2034, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002035,4.84E+14,"Block 2035, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002036,4.84E+14,"Block 2036, Block Group 2, Census Tract 17, Smith County, Texas",316,145,68,70,0,0,0,0,7,171,86,2,1,0,0,76,6
484230017002037,4.84E+14,"Block 2037, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002038,4.84E+14,"Block 2038, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002039,4.84E+14,"Block 2039, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002040,4.84E+14,"Block 2040, Block Group 2, Census Tract 17, Smith County, Texas",945,356,246,108,0,0,0,0,2,589,210,1,23,0,0,341,14
484230017002041,4.84E+14,"Block 2041, Block Group 2, Census Tract 17, Smith County, Texas",42,7,7,0,0,0,0,0,0,35,17,0,0,4,0,14,0
484230017002042,4.84E+14,"Block 2042, Block Group 2, Census Tract 17, Smith County, Texas",37,1,1,0,0,0,0,0,0,36,23,0,0,0,0,13,0
484230017002043,4.84E+14,"Block 2043, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002044,4.84E+14,"Block 2044, Block Group 2, Census Tract 17, Smith County, Texas",128,92,35,57,0,0,0,0,0,36,24,0,0,0,0,12,0
484230017002045,4.84E+14,"Block 2045, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002046,4.84E+14,"Block 2046, Block Group 2, Census Tract 17, Smith County, Texas",25,23,21,2,0,0,0,0,0,2,2,0,0,0,0,0,0
484230017002047,4.84E+14,"Block 2047, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002048,4.84E+14,"Block 2048, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002049,4.84E+14,"Block 2049, Block Group 2, Census Tract 17, Smith County, Texas",160,145,137,6,1,0,0,0,1,15,1,0,0,0,0,14,0
484230017002050,4.84E+14,"Block 2050, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002051,4.84E+14,"Block 2051, Block Group 2, Census Tract 17, Smith County, Texas",15,10,9,1,0,0,0,0,0,5,5,0,0,0,0,0,0
484230017002052,4.84E+14,"Block 2052, Block Group 2, Census Tract 17, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002053,4.84E+14,"Block 2053, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002054,4.84E+14,"Block 2054, Block Group 2, Census Tract 17, Smith County, Texas",34,34,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002055,4.84E+14,"Block 2055, Block Group 2, Census Tract 17, Smith County, Texas",33,21,21,0,0,0,0,0,0,12,7,0,0,0,0,5,0
484230017002056,4.84E+14,"Block 2056, Block Group 2, Census Tract 17, Smith County, Texas",113,32,31,0,0,0,0,0,1,81,27,0,0,0,0,51,3
484230017002057,4.84E+14,"Block 2057, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002058,4.84E+14,"Block 2058, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002059,4.84E+14,"Block 2059, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002060,4.84E+14,"Block 2060, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002061,4.84E+14,"Block 2061, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002062,4.84E+14,"Block 2062, Block Group 2, Census Tract 17, Smith County, Texas",13,6,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0
484230017002063,4.84E+14,"Block 2063, Block Group 2, Census Tract 17, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002064,4.84E+14,"Block 2064, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002065,4.84E+14,"Block 2065, Block Group 2, Census Tract 17, Smith County, Texas",132,79,71,2,2,3,0,0,1,53,26,0,0,0,0,22,5
484230017002066,4.84E+14,"Block 2066, Block Group 2, Census Tract 17, Smith County, Texas",155,68,44,23,0,0,0,0,1,87,49,1,0,0,0,34,3
484230017002067,4.84E+14,"Block 2067, Block Group 2, Census Tract 17, Smith County, Texas",30,4,2,2,0,0,0,0,0,26,26,0,0,0,0,0,0
484230017002068,4.84E+14,"Block 2068, Block Group 2, Census Tract 17, Smith County, Texas",127,50,38,11,0,0,0,0,1,77,35,1,0,0,0,40,1
484230017002069,4.84E+14,"Block 2069, Block Group 2, Census Tract 17, Smith County, Texas",19,19,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002070,4.84E+14,"Block 2070, Block Group 2, Census Tract 17, Smith County, Texas",48,10,10,0,0,0,0,0,0,38,12,0,0,0,0,26,0
484230017002071,4.84E+14,"Block 2071, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002072,4.84E+14,"Block 2072, Block Group 2, Census Tract 17, Smith County, Texas",213,63,59,2,0,1,0,0,1,150,51,9,0,0,0,89,1
484230017002073,4.84E+14,"Block 2073, Block Group 2, Census Tract 17, Smith County, Texas",10,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002074,4.84E+14,"Block 2074, Block Group 2, Census Tract 17, Smith County, Texas",57,28,24,4,0,0,0,0,0,29,29,0,0,0,0,0,0
484230017002075,4.84E+14,"Block 2075, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002076,4.84E+14,"Block 2076, Block Group 2, Census Tract 17, Smith County, Texas",26,0,0,0,0,0,0,0,0,26,5,0,0,0,0,21,0
484230017002077,4.84E+14,"Block 2077, Block Group 2, Census Tract 17, Smith County, Texas",34,14,14,0,0,0,0,0,0,20,7,0,0,0,0,13,0
484230017002078,4.84E+14,"Block 2078, Block Group 2, Census Tract 17, Smith County, Texas",782,292,150,125,10,0,0,2,5,490,230,1,9,0,0,237,13
484230017002079,4.84E+14,"Block 2079, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002080,4.84E+14,"Block 2080, Block Group 2, Census Tract 17, Smith County, Texas",41,2,2,0,0,0,0,0,0,39,15,0,0,0,0,23,1
484230017002081,4.84E+14,"Block 2081, Block Group 2, Census Tract 17, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002082,4.84E+14,"Block 2082, Block Group 2, Census Tract 17, Smith County, Texas",12,8,6,2,0,0,0,0,0,4,4,0,0,0,0,0,0
484230017002083,4.84E+14,"Block 2083, Block Group 2, Census Tract 17, Smith County, Texas",26,20,20,0,0,0,0,0,0,6,6,0,0,0,0,0,0
484230017002084,4.84E+14,"Block 2084, Block Group 2, Census Tract 17, Smith County, Texas",18,4,3,0,0,0,0,0,1,14,14,0,0,0,0,0,0
484230017002085,4.84E+14,"Block 2085, Block Group 2, Census Tract 17, Smith County, Texas",48,1,1,0,0,0,0,0,0,47,22,0,0,0,0,25,0
484230017002086,4.84E+14,"Block 2086, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002087,4.84E+14,"Block 2087, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002088,4.84E+14,"Block 2088, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017002089,4.84E+14,"Block 2089, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017003000,4.84E+14,"Block 3000, Block Group 3, Census Tract 17, Smith County, Texas",920,375,272,86,2,0,1,2,12,545,212,8,8,0,4,293,20
484230017003001,4.84E+14,"Block 3001, Block Group 3, Census Tract 17, Smith County, Texas",31,8,6,1,0,0,0,1,0,23,5,0,6,0,0,10,2
484230017003002,4.84E+14,"Block 3002, Block Group 3, Census Tract 17, Smith County, Texas",46,10,5,5,0,0,0,0,0,36,21,0,0,0,0,15,0
484230017003003,4.84E+14,"Block 3003, Block Group 3, Census Tract 17, Smith County, Texas",32,21,21,0,0,0,0,0,0,11,0,0,0,0,0,11,0
484230017003004,4.84E+14,"Block 3004, Block Group 3, Census Tract 17, Smith County, Texas",24,19,19,0,0,0,0,0,0,5,5,0,0,0,0,0,0
484230017003005,4.84E+14,"Block 3005, Block Group 3, Census Tract 17, Smith County, Texas",30,3,2,0,0,0,0,1,0,27,6,0,0,0,0,21,0
484230017003006,4.84E+14,"Block 3006, Block Group 3, Census Tract 17, Smith County, Texas",54,25,24,0,0,0,1,0,0,29,11,0,0,0,0,18,0
484230017003007,4.84E+14,"Block 3007, Block Group 3, Census Tract 17, Smith County, Texas",54,20,20,0,0,0,0,0,0,34,21,0,1,0,0,12,0
484230017003008,4.84E+14,"Block 3008, Block Group 3, Census Tract 17, Smith County, Texas",107,25,22,0,0,0,0,0,3,82,44,0,0,0,0,35,3
484230017003009,4.84E+14,"Block 3009, Block Group 3, Census Tract 17, Smith County, Texas",19,11,11,0,0,0,0,0,0,8,7,0,0,0,0,0,1
484230017003010,4.84E+14,"Block 3010, Block Group 3, Census Tract 17, Smith County, Texas",29,7,4,3,0,0,0,0,0,22,2,0,0,0,0,20,0
484230017003011,4.84E+14,"Block 3011, Block Group 3, Census Tract 17, Smith County, Texas",70,36,36,0,0,0,0,0,0,34,3,0,0,0,0,31,0
484230017003012,4.84E+14,"Block 3012, Block Group 3, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017003013,4.84E+14,"Block 3013, Block Group 3, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017003014,4.84E+14,"Block 3014, Block Group 3, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017003015,4.84E+14,"Block 3015, Block Group 3, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017003016,4.84E+14,"Block 3016, Block Group 3, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017003017,4.84E+14,"Block 3017, Block Group 3, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230017003018,4.84E+14,"Block 3018, Block Group 3, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
