GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
1000000US484230018011007,484230018011007,"Block 1007, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011008,484230018011008,"Block 1008, Block Group 1, Census Tract 18.01, Smith County, Texas",34,15,1,1,1,0,0,0,0,0,0,0,0,3,0,2,1,1,3,0,0,1,0,1,0,19,0,1,0,2,0,1,1,0,0,0,3,1,2,4,1,0,0,0,0,2,1,0,0
1000000US484230018011009,484230018011009,"Block 1009, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011010,484230018011010,"Block 1010, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011011,484230018011011,"Block 1011, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011012,484230018011012,"Block 1012, Block Group 1, Census Tract 18.01, Smith County, Texas",17,8,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0
1000000US484230018011013,484230018011013,"Block 1013, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011014,484230018011014,"Block 1014, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011015,484230018011015,"Block 1015, Block Group 1, Census Tract 18.01, Smith County, Texas",15,8,0,1,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000000US484230018011016,484230018011016,"Block 1016, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011017,484230018011017,"Block 1017, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011018,484230018011018,"Block 1018, Block Group 1, Census Tract 18.01, Smith County, Texas",8,7,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230018011019,484230018011019,"Block 1019, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011020,484230018011020,"Block 1020, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011021,484230018011021,"Block 1021, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011022,484230018011022,"Block 1022, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011023,484230018011023,"Block 1023, Block Group 1, Census Tract 18.01, Smith County, Texas",13,10,3,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000US484230018011024,484230018011024,"Block 1024, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011025,484230018011025,"Block 1025, Block Group 1, Census Tract 18.01, Smith County, Texas",26,15,0,0,0,0,1,1,0,0,0,2,0,1,2,1,4,1,0,1,0,0,0,1,0,11,0,1,2,1,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0
1000000US484230018011026,484230018011026,"Block 1026, Block Group 1, Census Tract 18.01, Smith County, Texas",25,11,4,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,14,2,0,2,1,0,0,0,2,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0
1000000US484230018011027,484230018011027,"Block 1027, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011028,484230018011028,"Block 1028, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011029,484230018011029,"Block 1029, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011030,484230018011030,"Block 1030, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011031,484230018011031,"Block 1031, Block Group 1, Census Tract 18.01, Smith County, Texas",8,5,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1000000US484230018011032,484230018011032,"Block 1032, Block Group 1, Census Tract 18.01, Smith County, Texas",9,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011033,484230018011033,"Block 1033, Block Group 1, Census Tract 18.01, Smith County, Texas",40,24,1,2,4,1,1,2,0,0,0,2,1,1,1,3,0,0,2,0,0,2,0,1,0,16,0,0,2,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,0,1,0,0
1000000US484230018011034,484230018011034,"Block 1034, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011035,484230018011035,"Block 1035, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011036,484230018011036,"Block 1036, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011037,484230018011037,"Block 1037, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011038,484230018011038,"Block 1038, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011039,484230018011039,"Block 1039, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011040,484230018011040,"Block 1040, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011041,484230018011041,"Block 1041, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011042,484230018011042,"Block 1042, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011043,484230018011043,"Block 1043, Block Group 1, Census Tract 18.01, Smith County, Texas",211,106,4,7,5,8,2,1,1,0,7,7,6,12,5,12,12,2,3,1,2,6,2,1,0,105,6,10,7,4,1,2,1,1,8,4,7,5,9,6,15,1,3,3,3,2,2,3,2
1000000US484230018011044,484230018011044,"Block 1044, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011045,484230018011045,"Block 1045, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011046,484230018011046,"Block 1046, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011047,484230018011047,"Block 1047, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011048,484230018011048,"Block 1048, Block Group 1, Census Tract 18.01, Smith County, Texas",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000US484230018011049,484230018011049,"Block 1049, Block Group 1, Census Tract 18.01, Smith County, Texas",10,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1000000US484230018011050,484230018011050,"Block 1050, Block Group 1, Census Tract 18.01, Smith County, Texas",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230018011051,484230018011051,"Block 1051, Block Group 1, Census Tract 18.01, Smith County, Texas",111,56,3,2,4,1,0,2,1,3,2,2,7,5,3,3,8,0,2,0,0,3,3,1,1,55,8,2,5,0,1,0,0,2,5,4,2,3,1,4,8,2,3,1,0,3,0,1,0
1000000US484230018011052,484230018011052,"Block 1052, Block Group 1, Census Tract 18.01, Smith County, Texas",52,26,0,2,2,2,0,0,0,1,3,1,0,6,2,3,1,0,0,1,2,0,0,0,0,26,0,1,2,0,0,0,1,1,1,0,3,6,1,2,0,0,3,0,3,0,0,2,0
1000000US484230018011053,484230018011053,"Block 1053, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011054,484230018011054,"Block 1054, Block Group 1, Census Tract 18.01, Smith County, Texas",41,23,1,2,5,0,0,0,0,0,0,0,1,2,0,4,3,1,0,2,0,1,1,0,0,18,0,1,2,1,1,0,0,1,1,1,1,0,1,3,2,0,0,0,1,1,1,0,0
1000000US484230018011055,484230018011055,"Block 1055, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011056,484230018011056,"Block 1056, Block Group 1, Census Tract 18.01, Smith County, Texas",103,54,1,2,6,4,3,1,2,1,1,3,3,5,2,5,5,0,3,0,1,3,2,1,0,49,3,2,4,5,2,1,1,0,2,2,1,5,6,4,3,1,0,1,1,1,2,0,2
1000000US484230018011057,484230018011057,"Block 1057, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011058,484230018011058,"Block 1058, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011059,484230018011059,"Block 1059, Block Group 1, Census Tract 18.01, Smith County, Texas",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011060,484230018011060,"Block 1060, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011061,484230018011061,"Block 1061, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011062,484230018011062,"Block 1062, Block Group 1, Census Tract 18.01, Smith County, Texas",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1000000US484230018011063,484230018011063,"Block 1063, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011064,484230018011064,"Block 1064, Block Group 1, Census Tract 18.01, Smith County, Texas",61,31,1,1,0,0,1,0,0,0,1,2,0,0,3,6,3,1,5,4,0,0,1,2,0,30,1,1,1,0,0,0,0,0,2,1,0,1,1,8,8,1,0,1,0,2,2,0,0
1000000US484230018011065,484230018011065,"Block 1065, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011066,484230018011066,"Block 1066, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011067,484230018011067,"Block 1067, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011068,484230018011068,"Block 1068, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011069,484230018011069,"Block 1069, Block Group 1, Census Tract 18.01, Smith County, Texas",50,26,1,0,0,2,0,0,0,0,2,1,2,0,2,2,4,3,1,1,2,1,2,0,0,24,2,2,1,0,0,0,0,0,2,2,1,1,2,1,2,1,3,1,0,1,2,0,0
1000000US484230018011070,484230018011070,"Block 1070, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011071,484230018011071,"Block 1071, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011072,484230018011072,"Block 1072, Block Group 1, Census Tract 18.01, Smith County, Texas",18,9,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,9,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,1,0,0
1000000US484230018011073,484230018011073,"Block 1073, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011074,484230018011074,"Block 1074, Block Group 1, Census Tract 18.01, Smith County, Texas",15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,1
1000000US484230018011075,484230018011075,"Block 1075, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011076,484230018011076,"Block 1076, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011077,484230018011077,"Block 1077, Block Group 1, Census Tract 18.01, Smith County, Texas",3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000000US484230018011078,484230018011078,"Block 1078, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011079,484230018011079,"Block 1079, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011080,484230018011080,"Block 1080, Block Group 1, Census Tract 18.01, Smith County, Texas",47,25,2,1,2,2,3,0,0,0,3,1,1,3,1,2,3,0,0,0,0,1,0,0,0,22,3,2,0,0,1,0,0,1,2,2,1,0,2,3,2,0,0,1,0,1,1,0,0
1000000US484230018011081,484230018011081,"Block 1081, Block Group 1, Census Tract 18.01, Smith County, Texas",105,52,6,3,2,3,0,0,0,3,3,4,1,3,5,1,2,3,2,0,2,4,3,1,1,53,3,3,5,1,1,0,0,2,6,1,1,6,4,3,3,3,5,1,3,1,1,0,0
1000000US484230018011082,484230018011082,"Block 1082, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011083,484230018011083,"Block 1083, Block Group 1, Census Tract 18.01, Smith County, Texas",81,40,2,2,0,0,0,1,0,0,0,6,0,6,5,10,3,1,1,0,1,1,0,1,0,41,5,3,1,1,1,0,1,1,2,2,2,2,5,3,4,0,0,0,5,1,0,1,1
1000000US484230018011084,484230018011084,"Block 1084, Block Group 1, Census Tract 18.01, Smith County, Texas",72,41,5,3,3,2,1,1,3,1,2,3,0,3,0,5,4,2,1,1,1,0,0,0,0,31,2,2,2,0,2,0,0,1,3,3,0,1,3,1,8,0,1,0,1,1,0,0,0
1000000US484230018011085,484230018011085,"Block 1085, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011086,484230018011086,"Block 1086, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011087,484230018011087,"Block 1087, Block Group 1, Census Tract 18.01, Smith County, Texas",86,49,1,5,4,1,0,0,0,4,4,6,1,1,3,7,5,2,1,0,1,1,1,1,0,37,1,2,4,2,0,1,2,0,1,2,3,1,2,7,3,1,1,1,2,1,0,0,0
1000000US484230018011088,484230018011088,"Block 1088, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011089,484230018011089,"Block 1089, Block Group 1, Census Tract 18.01, Smith County, Texas",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000US484230018011090,484230018011090,"Block 1090, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011091,484230018011091,"Block 1091, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011092,484230018011092,"Block 1092, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011093,484230018011093,"Block 1093, Block Group 1, Census Tract 18.01, Smith County, Texas",6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011094,484230018011094,"Block 1094, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011095,484230018011095,"Block 1095, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011096,484230018011096,"Block 1096, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011097,484230018011097,"Block 1097, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018011098,484230018011098,"Block 1098, Block Group 1, Census Tract 18.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018012000,484230018012000,"Block 2000, Block Group 2, Census Tract 18.01, Smith County, Texas",10,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
1000000US484230018012001,484230018012001,"Block 2001, Block Group 2, Census Tract 18.01, Smith County, Texas",21,11,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,2,10,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,1,0,0,1,0,0,1,0
