"geoid","geoid2","name","D001","D002","D003","D004","D005","D006","D007","D008","D009","D010","D011","D012","D013","D014","D015","D016","D017"
"484230010001024","1000000US484230010001024","Block 1024, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010001025","1000000US484230010001025","Block 1025, Block Group 1, Census Tract 10, Smith County, Texas",20,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0
"484230010001026","1000000US484230010001026","Block 1026, Block Group 1, Census Tract 10, Smith County, Texas",49,49,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"484230010001027","1000000US484230010001027","Block 1027, Block Group 1, Census Tract 10, Smith County, Texas",32,27,26,0,1,0,0,0,0,5,0,0,0,0,0,5,0
"484230010001028","1000000US484230010001028","Block 1028, Block Group 1, Census Tract 10, Smith County, Texas",31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010001029","1000000US484230010001029","Block 1029, Block Group 1, Census Tract 10, Smith County, Texas",32,31,25,3,0,0,0,0,3,1,1,0,0,0,0,0,0
"484230010001030","1000000US484230010001030","Block 1030, Block Group 1, Census Tract 10, Smith County, Texas",15,11,11,0,0,0,0,0,0,4,0,0,1,0,0,0,3
"484230010001031","1000000US484230010001031","Block 1031, Block Group 1, Census Tract 10, Smith County, Texas",20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010001032","1000000US484230010001032","Block 1032, Block Group 1, Census Tract 10, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010001033","1000000US484230010001033","Block 1033, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002000","1000000US484230010002000","Block 2000, Block Group 2, Census Tract 10, Smith County, Texas",40,23,0,23,0,0,0,0,0,17,5,0,0,0,0,12,0
"484230010002001","1000000US484230010002001","Block 2001, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002002","1000000US484230010002002","Block 2002, Block Group 2, Census Tract 10, Smith County, Texas",63,33,0,32,0,0,0,1,0,30,14,0,6,0,0,10,0
"484230010002003","1000000US484230010002003","Block 2003, Block Group 2, Census Tract 10, Smith County, Texas",25,22,0,22,0,0,0,0,0,3,0,0,0,0,0,3,0
"484230010002004","1000000US484230010002004","Block 2004, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002005","1000000US484230010002005","Block 2005, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002006","1000000US484230010002006","Block 2006, Block Group 2, Census Tract 10, Smith County, Texas",6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002007","1000000US484230010002007","Block 2007, Block Group 2, Census Tract 10, Smith County, Texas",117,89,53,32,4,0,0,0,0,28,22,1,0,0,0,5,0
"484230010002008","1000000US484230010002008","Block 2008, Block Group 2, Census Tract 10, Smith County, Texas",44,29,20,9,0,0,0,0,0,15,4,1,0,0,0,10,0
"484230010002009","1000000US484230010002009","Block 2009, Block Group 2, Census Tract 10, Smith County, Texas",61,37,33,1,0,0,0,2,1,24,13,0,0,0,0,6,5
"484230010002010","1000000US484230010002010","Block 2010, Block Group 2, Census Tract 10, Smith County, Texas",56,45,30,15,0,0,0,0,0,11,4,0,0,0,0,7,0
"484230010002011","1000000US484230010002011","Block 2011, Block Group 2, Census Tract 10, Smith County, Texas",112,86,69,15,0,0,0,0,2,26,6,1,0,0,0,18,1
"484230010002012","1000000US484230010002012","Block 2012, Block Group 2, Census Tract 10, Smith County, Texas",48,39,26,8,0,5,0,0,0,9,7,0,0,0,0,2,0
"484230010002013","1000000US484230010002013","Block 2013, Block Group 2, Census Tract 10, Smith County, Texas",36,24,18,6,0,0,0,0,0,12,1,0,0,0,0,11,0
"484230010002014","1000000US484230010002014","Block 2014, Block Group 2, Census Tract 10, Smith County, Texas",21,15,15,0,0,0,0,0,0,6,6,0,0,0,0,0,0
"484230010002015","1000000US484230010002015","Block 2015, Block Group 2, Census Tract 10, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002016","1000000US484230010002016","Block 2016, Block Group 2, Census Tract 10, Smith County, Texas",104,68,47,16,0,0,0,0,5,36,7,0,0,0,0,29,0
"484230010002017","1000000US484230010002017","Block 2017, Block Group 2, Census Tract 10, Smith County, Texas",29,29,16,10,0,0,0,0,3,0,0,0,0,0,0,0,0
"484230010002018","1000000US484230010002018","Block 2018, Block Group 2, Census Tract 10, Smith County, Texas",75,52,14,38,0,0,0,0,0,23,13,0,0,0,0,6,4
"484230010002019","1000000US484230010002019","Block 2019, Block Group 2, Census Tract 10, Smith County, Texas",70,45,14,31,0,0,0,0,0,25,17,0,0,0,0,8,0
"484230010002020","1000000US484230010002020","Block 2020, Block Group 2, Census Tract 10, Smith County, Texas",27,14,9,4,0,0,0,0,1,13,9,0,0,0,0,4,0
"484230010002021","1000000US484230010002021","Block 2021, Block Group 2, Census Tract 10, Smith County, Texas",9,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002022","1000000US484230010002022","Block 2022, Block Group 2, Census Tract 10, Smith County, Texas",55,51,48,0,0,3,0,0,0,4,4,0,0,0,0,0,0
"484230010002023","1000000US484230010002023","Block 2023, Block Group 2, Census Tract 10, Smith County, Texas",9,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002024","1000000US484230010002024","Block 2024, Block Group 2, Census Tract 10, Smith County, Texas",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002025","1000000US484230010002025","Block 2025, Block Group 2, Census Tract 10, Smith County, Texas",11,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002026","1000000US484230010002026","Block 2026, Block Group 2, Census Tract 10, Smith County, Texas",14,7,0,7,0,0,0,0,0,7,2,0,0,0,0,5,0
"484230010002027","1000000US484230010002027","Block 2027, Block Group 2, Census Tract 10, Smith County, Texas",9,5,0,5,0,0,0,0,0,4,0,0,0,0,0,4,0
"484230010002028","1000000US484230010002028","Block 2028, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010002029","1000000US484230010002029","Block 2029, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010003000","1000000US484230010003000","Block 3000, Block Group 3, Census Tract 10, Smith County, Texas",186,149,41,96,0,7,0,0,5,37,14,1,0,0,0,16,6
"484230010003001","1000000US484230010003001","Block 3001, Block Group 3, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010003002","1000000US484230010003002","Block 3002, Block Group 3, Census Tract 10, Smith County, Texas",15,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010003003","1000000US484230010003003","Block 3003, Block Group 3, Census Tract 10, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010003004","1000000US484230010003004","Block 3004, Block Group 3, Census Tract 10, Smith County, Texas",17,17,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0
"484230010003005","1000000US484230010003005","Block 3005, Block Group 3, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010003006","1000000US484230010003006","Block 3006, Block Group 3, Census Tract 10, Smith County, Texas",9,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010003007","1000000US484230010003007","Block 3007, Block Group 3, Census Tract 10, Smith County, Texas",50,35,29,6,0,0,0,0,0,15,5,0,0,0,0,10,0
"484230010003008","1000000US484230010003008","Block 3008, Block Group 3, Census Tract 10, Smith County, Texas",29,28,25,3,0,0,0,0,0,1,0,1,0,0,0,0,0
"484230010003009","1000000US484230010003009","Block 3009, Block Group 3, Census Tract 10, Smith County, Texas",48,32,13,18,1,0,0,0,0,16,16,0,0,0,0,0,0
"484230010003010","1000000US484230010003010","Block 3010, Block Group 3, Census Tract 10, Smith County, Texas",41,33,17,16,0,0,0,0,0,8,2,0,0,0,0,3,3
"484230010003011","1000000US484230010003011","Block 3011, Block Group 3, Census Tract 10, Smith County, Texas",49,31,23,8,0,0,0,0,0,18,8,0,0,0,0,10,0
"484230010003012","1000000US484230010003012","Block 3012, Block Group 3, Census Tract 10, Smith County, Texas",46,36,18,16,0,2,0,0,0,10,3,0,0,0,0,7,0
"484230010003013","1000000US484230010003013","Block 3013, Block Group 3, Census Tract 10, Smith County, Texas",148,130,83,45,0,0,0,0,2,18,18,0,0,0,0,0,0
"484230010003014","1000000US484230010003014","Block 3014, Block Group 3, Census Tract 10, Smith County, Texas",61,32,6,25,0,0,0,0,1,29,8,0,0,0,0,20,1
"484230010003015","1000000US484230010003015","Block 3015, Block Group 3, Census Tract 10, Smith County, Texas",77,59,17,42,0,0,0,0,0,18,9,0,0,0,0,9,0
"484230010004000","1000000US484230010004000","Block 4000, Block Group 4, Census Tract 10, Smith County, Texas",2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"484230010004001","1000000US484230010004001","Block 4001, Block Group 4, Census Tract 10, Smith County, Texas",51,46,46,0,0,0,0,0,0,5,0,0,0,0,0,4,1
"484230010004002","1000000US484230010004002","Block 4002, Block Group 4, Census Tract 10, Smith County, Texas",30,30,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004003","1000000US484230010004003","Block 4003, Block Group 4, Census Tract 10, Smith County, Texas",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004004","1000000US484230010004004","Block 4004, Block Group 4, Census Tract 10, Smith County, Texas",15,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004005","1000000US484230010004005","Block 4005, Block Group 4, Census Tract 10, Smith County, Texas",18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004006","1000000US484230010004006","Block 4006, Block Group 4, Census Tract 10, Smith County, Texas",29,29,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"484230010004007","1000000US484230010004007","Block 4007, Block Group 4, Census Tract 10, Smith County, Texas",45,37,32,3,1,1,0,0,0,8,2,0,0,0,0,6,0
"484230010004008","1000000US484230010004008","Block 4008, Block Group 4, Census Tract 10, Smith County, Texas",74,60,57,3,0,0,0,0,0,14,9,0,0,0,0,5,0
"484230010004009","1000000US484230010004009","Block 4009, Block Group 4, Census Tract 10, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004010","1000000US484230010004010","Block 4010, Block Group 4, Census Tract 10, Smith County, Texas",35,26,23,1,0,0,0,0,2,9,0,0,0,0,0,8,1
"484230010004011","1000000US484230010004011","Block 4011, Block Group 4, Census Tract 10, Smith County, Texas",24,14,14,0,0,0,0,0,0,10,0,0,0,0,0,10,0
"484230010004012","1000000US484230010004012","Block 4012, Block Group 4, Census Tract 10, Smith County, Texas",57,55,44,5,0,1,0,0,5,2,0,2,0,0,0,0,0
"484230010004013","1000000US484230010004013","Block 4013, Block Group 4, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004014","1000000US484230010004014","Block 4014, Block Group 4, Census Tract 10, Smith County, Texas",238,229,199,13,3,14,0,0,0,9,9,0,0,0,0,0,0
"484230010004015","1000000US484230010004015","Block 4015, Block Group 4, Census Tract 10, Smith County, Texas",33,32,19,10,3,0,0,0,0,1,1,0,0,0,0,0,0
"484230010004016","1000000US484230010004016","Block 4016, Block Group 4, Census Tract 10, Smith County, Texas",14,9,8,0,1,0,0,0,0,5,1,0,0,0,0,4,0
"484230010004017","1000000US484230010004017","Block 4017, Block Group 4, Census Tract 10, Smith County, Texas",40,38,38,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"484230010004018","1000000US484230010004018","Block 4018, Block Group 4, Census Tract 10, Smith County, Texas",25,24,23,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"484230010004019","1000000US484230010004019","Block 4019, Block Group 4, Census Tract 10, Smith County, Texas",32,28,28,0,0,0,0,0,0,4,0,0,0,0,0,4,0
"484230010004020","1000000US484230010004020","Block 4020, Block Group 4, Census Tract 10, Smith County, Texas",45,43,34,9,0,0,0,0,0,2,1,0,0,0,0,1,0
"484230010004021","1000000US484230010004021","Block 4021, Block Group 4, Census Tract 10, Smith County, Texas",45,37,32,5,0,0,0,0,0,8,6,0,0,0,0,2,0
"484230010004022","1000000US484230010004022","Block 4022, Block Group 4, Census Tract 10, Smith County, Texas",38,32,26,6,0,0,0,0,0,6,4,0,0,0,0,2,0
"484230010004023","1000000US484230010004023","Block 4023, Block Group 4, Census Tract 10, Smith County, Texas",60,50,50,0,0,0,0,0,0,10,0,0,0,0,0,10,0
"484230010004024","1000000US484230010004024","Block 4024, Block Group 4, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004025","1000000US484230010004025","Block 4025, Block Group 4, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004026","1000000US484230010004026","Block 4026, Block Group 4, Census Tract 10, Smith County, Texas",15,14,11,0,1,0,0,2,0,1,1,0,0,0,0,0,0
"484230010004027","1000000US484230010004027","Block 4027, Block Group 4, Census Tract 10, Smith County, Texas",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004028","1000000US484230010004028","Block 4028, Block Group 4, Census Tract 10, Smith County, Texas",20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004029","1000000US484230010004029","Block 4029, Block Group 4, Census Tract 10, Smith County, Texas",28,24,22,2,0,0,0,0,0,4,1,0,0,0,0,3,0
"484230010004030","1000000US484230010004030","Block 4030, Block Group 4, Census Tract 10, Smith County, Texas",43,24,24,0,0,0,0,0,0,19,9,0,3,0,0,6,1
"484230010004031","1000000US484230010004031","Block 4031, Block Group 4, Census Tract 10, Smith County, Texas",38,36,16,14,0,4,0,0,2,2,2,0,0,0,0,0,0
"484230010004032","1000000US484230010004032","Block 4032, Block Group 4, Census Tract 10, Smith County, Texas",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010004033","1000000US484230010004033","Block 4033, Block Group 4, Census Tract 10, Smith County, Texas",93,86,69,14,0,0,0,0,3,7,7,0,0,0,0,0,0
"484230010004034","1000000US484230010004034","Block 4034, Block Group 4, Census Tract 10, Smith County, Texas",44,32,23,9,0,0,0,0,0,12,1,0,0,0,0,11,0
"484230010005000","1000000US484230010005000","Block 5000, Block Group 5, Census Tract 10, Smith County, Texas",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005001","1000000US484230010005001","Block 5001, Block Group 5, Census Tract 10, Smith County, Texas",61,61,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005002","1000000US484230010005002","Block 5002, Block Group 5, Census Tract 10, Smith County, Texas",31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005003","1000000US484230010005003","Block 5003, Block Group 5, Census Tract 10, Smith County, Texas",57,38,30,7,1,0,0,0,0,19,19,0,0,0,0,0,0
"484230010005004","1000000US484230010005004","Block 5004, Block Group 5, Census Tract 10, Smith County, Texas",30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005005","1000000US484230010005005","Block 5005, Block Group 5, Census Tract 10, Smith County, Texas",13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005006","1000000US484230010005006","Block 5006, Block Group 5, Census Tract 10, Smith County, Texas",108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005007","1000000US484230010005007","Block 5007, Block Group 5, Census Tract 10, Smith County, Texas",29,26,22,4,0,0,0,0,0,3,3,0,0,0,0,0,0
"484230010005008","1000000US484230010005008","Block 5008, Block Group 5, Census Tract 10, Smith County, Texas",137,135,120,5,3,6,0,0,1,2,2,0,0,0,0,0,0
"484230010005009","1000000US484230010005009","Block 5009, Block Group 5, Census Tract 10, Smith County, Texas",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005010","1000000US484230010005010","Block 5010, Block Group 5, Census Tract 10, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005011","1000000US484230010005011","Block 5011, Block Group 5, Census Tract 10, Smith County, Texas",50,50,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005012","1000000US484230010005012","Block 5012, Block Group 5, Census Tract 10, Smith County, Texas",29,29,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005013","1000000US484230010005013","Block 5013, Block Group 5, Census Tract 10, Smith County, Texas",37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005014","1000000US484230010005014","Block 5014, Block Group 5, Census Tract 10, Smith County, Texas",23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005015","1000000US484230010005015","Block 5015, Block Group 5, Census Tract 10, Smith County, Texas",94,92,80,7,0,4,0,0,1,2,2,0,0,0,0,0,0
"484230010005016","1000000US484230010005016","Block 5016, Block Group 5, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005017","1000000US484230010005017","Block 5017, Block Group 5, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230010005018","1000000US484230010005018","Block 5018, Block Group 5, Census Tract 10, Smith County, Texas",160,157,143,9,0,1,0,0,4,3,2,0,0,0,0,1,0
"484230010005019","1000000US484230010005019","Block 5019, Block Group 5, Census Tract 10, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011000","1000000US484230011011000","Block 1000, Block Group 1, Census Tract 11.01, Smith County, Texas",20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011001","1000000US484230011011001","Block 1001, Block Group 1, Census Tract 11.01, Smith County, Texas",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011002","1000000US484230011011002","Block 1002, Block Group 1, Census Tract 11.01, Smith County, Texas",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011003","1000000US484230011011003","Block 1003, Block Group 1, Census Tract 11.01, Smith County, Texas",35,31,30,0,1,0,0,0,0,4,4,0,0,0,0,0,0
"484230011011004","1000000US484230011011004","Block 1004, Block Group 1, Census Tract 11.01, Smith County, Texas",30,27,24,0,0,3,0,0,0,3,3,0,0,0,0,0,0
"484230011011005","1000000US484230011011005","Block 1005, Block Group 1, Census Tract 11.01, Smith County, Texas",47,45,38,6,0,1,0,0,0,2,2,0,0,0,0,0,0
"484230011011006","1000000US484230011011006","Block 1006, Block Group 1, Census Tract 11.01, Smith County, Texas",29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011007","1000000US484230011011007","Block 1007, Block Group 1, Census Tract 11.01, Smith County, Texas",25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011008","1000000US484230011011008","Block 1008, Block Group 1, Census Tract 11.01, Smith County, Texas",34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011009","1000000US484230011011009","Block 1009, Block Group 1, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011010","1000000US484230011011010","Block 1010, Block Group 1, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011011","1000000US484230011011011","Block 1011, Block Group 1, Census Tract 11.01, Smith County, Texas",51,36,29,7,0,0,0,0,0,15,15,0,0,0,0,0,0
"484230011011012","1000000US484230011011012","Block 1012, Block Group 1, Census Tract 11.01, Smith County, Texas",21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011013","1000000US484230011011013","Block 1013, Block Group 1, Census Tract 11.01, Smith County, Texas",57,38,28,9,1,0,0,0,0,19,7,0,0,0,0,10,2
"484230011011014","1000000US484230011011014","Block 1014, Block Group 1, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011015","1000000US484230011011015","Block 1015, Block Group 1, Census Tract 11.01, Smith County, Texas",42,38,38,0,0,0,0,0,0,4,4,0,0,0,0,0,0
"484230011011016","1000000US484230011011016","Block 1016, Block Group 1, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011017","1000000US484230011011017","Block 1017, Block Group 1, Census Tract 11.01, Smith County, Texas",86,67,60,6,0,1,0,0,0,19,3,0,0,5,0,11,0
"484230011011018","1000000US484230011011018","Block 1018, Block Group 1, Census Tract 11.01, Smith County, Texas",52,51,48,0,0,2,0,0,1,1,1,0,0,0,0,0,0
"484230011011019","1000000US484230011011019","Block 1019, Block Group 1, Census Tract 11.01, Smith County, Texas",49,48,43,5,0,0,0,0,0,1,0,0,0,0,0,1,0
"484230011011020","1000000US484230011011020","Block 1020, Block Group 1, Census Tract 11.01, Smith County, Texas",48,44,39,3,0,0,0,0,2,4,2,2,0,0,0,0,0
"484230011011021","1000000US484230011011021","Block 1021, Block Group 1, Census Tract 11.01, Smith County, Texas",29,22,22,0,0,0,0,0,0,7,7,0,0,0,0,0,0
"484230011011022","1000000US484230011011022","Block 1022, Block Group 1, Census Tract 11.01, Smith County, Texas",142,137,127,7,0,1,0,0,2,5,5,0,0,0,0,0,0
"484230011011023","1000000US484230011011023","Block 1023, Block Group 1, Census Tract 11.01, Smith County, Texas",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011024","1000000US484230011011024","Block 1024, Block Group 1, Census Tract 11.01, Smith County, Texas",48,47,45,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"484230011011025","1000000US484230011011025","Block 1025, Block Group 1, Census Tract 11.01, Smith County, Texas",52,50,47,3,0,0,0,0,0,2,2,0,0,0,0,0,0
"484230011011026","1000000US484230011011026","Block 1026, Block Group 1, Census Tract 11.01, Smith County, Texas",36,36,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"484230011011027","1000000US484230011011027","Block 1027, Block Group 1, Census Tract 11.01, Smith County, Texas",34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011028","1000000US484230011011028","Block 1028, Block Group 1, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011011029","1000000US484230011011029","Block 1029, Block Group 1, Census Tract 11.01, Smith County, Texas",48,44,44,0,0,0,0,0,0,4,0,0,0,0,0,0,4
"484230011011030","1000000US484230011011030","Block 1030, Block Group 1, Census Tract 11.01, Smith County, Texas",39,39,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012000","1000000US484230011012000","Block 2000, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012001","1000000US484230011012001","Block 2001, Block Group 2, Census Tract 11.01, Smith County, Texas",40,39,31,0,4,4,0,0,0,1,0,0,0,0,0,1,0
"484230011012002","1000000US484230011012002","Block 2002, Block Group 2, Census Tract 11.01, Smith County, Texas",32,30,24,4,0,0,0,0,2,2,0,0,0,0,0,2,0
"484230011012003","1000000US484230011012003","Block 2003, Block Group 2, Census Tract 11.01, Smith County, Texas",27,26,24,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"484230011012004","1000000US484230011012004","Block 2004, Block Group 2, Census Tract 11.01, Smith County, Texas",30,30,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012005","1000000US484230011012005","Block 2005, Block Group 2, Census Tract 11.01, Smith County, Texas",38,38,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"484230011012006","1000000US484230011012006","Block 2006, Block Group 2, Census Tract 11.01, Smith County, Texas",41,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"484230011012007","1000000US484230011012007","Block 2007, Block Group 2, Census Tract 11.01, Smith County, Texas",66,62,56,5,0,0,0,0,1,4,4,0,0,0,0,0,0
"484230011012008","1000000US484230011012008","Block 2008, Block Group 2, Census Tract 11.01, Smith County, Texas",21,21,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"484230011012009","1000000US484230011012009","Block 2009, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012010","1000000US484230011012010","Block 2010, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012011","1000000US484230011012011","Block 2011, Block Group 2, Census Tract 11.01, Smith County, Texas",174,167,146,15,0,2,0,0,4,7,7,0,0,0,0,0,0
"484230011012012","1000000US484230011012012","Block 2012, Block Group 2, Census Tract 11.01, Smith County, Texas",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012013","1000000US484230011012013","Block 2013, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012014","1000000US484230011012014","Block 2014, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012015","1000000US484230011012015","Block 2015, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012016","1000000US484230011012016","Block 2016, Block Group 2, Census Tract 11.01, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012017","1000000US484230011012017","Block 2017, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012018","1000000US484230011012018","Block 2018, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012019","1000000US484230011012019","Block 2019, Block Group 2, Census Tract 11.01, Smith County, Texas",93,93,91,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"484230011012020","1000000US484230011012020","Block 2020, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012021","1000000US484230011012021","Block 2021, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012022","1000000US484230011012022","Block 2022, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012023","1000000US484230011012023","Block 2023, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012024","1000000US484230011012024","Block 2024, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012025","1000000US484230011012025","Block 2025, Block Group 2, Census Tract 11.01, Smith County, Texas",41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230011012026","1000000US484230011012026","Block 2026, Block Group 2, Census Tract 11.01, Smith County, Texas",43,42,36,6,0,0,0,0,0,1,0,0,0,0,0,1,0
"484230011012027","1000000US484230011012027","Block 2027, Block Group 2, Census Tract 11.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
